State,School Name,Location
Plateau,Plateau High School,Jos
Plateau,Government Secondary School,Babale
Plateau,"Government Senior Secondary School, Gangare",Jos
Plateau,College Of Islamic Studies,Jos
Plateau,Al-Iman Secondary School,Jos
Plateau,Government College,Jos
Plateau,School For Higher Islamic Studies Secondary School,Jos
Plateau,Government Secondary School,Gwong
Plateau,Rockland College,Jos
Plateau,College Of Arabic And Islamic Studies,Rikkos-Jos
Plateau,Nurudeen Islamic College,Laranto Jos
Plateau,Maygo High School,Jos
Plateau,Tin City College,Jos
Plateau,Baptist Academy,Jos
Plateau,Government Senior Secondary School,Tudun Wada Jos
Plateau,Saint Michael College,Farin-Gada
Plateau,Salama High School,Jos
Plateau,Baptist Science Grammar School,Jos
Plateau,Science Day Private Secondary School,Jos
Plateau,Jabal-Un-Noor International School,Jos
Plateau,Calvary Science College,Jos
Plateau,Al-Hilal Secondary School,Rikkos Jos
Plateau,Government Secondary School,Township Jos
Plateau,Government Secondary School,Kabong Jos
Plateau,Government Secondary School,Lamingo Jos
Plateau,Government Secondary School,Kyan Rikkos Jos
Plateau,"Government Secondary School, Chwel-Nyap",Jos
Plateau,Saint Pauls Academy,Jos
Plateau,Redeemed Peoples Academy,Jos
Plateau,Liberty Comprehensive College,Jos
Plateau,Cherubim & Seraphim College,Jos
Plateau,Cocin Hq. Church Secondary School,Jos
Plateau,Usama Arabic Secondary School,Jos
Plateau,"City Comprehensive Secondary School, Bauchi Ring Road",Jos
Plateau,Hayatul Islam Private School,Ang. Rogo Jos
Plateau,St. Joseph Secondary School,Jos
Plateau,Plastabs Comprehensive College,Jos
Plateau,Godiya Private Secondary School,Jos
Plateau,Amazing Grace College,Jos
Plateau,Faith Divine College(rock-Haven) Jos,Unknown
Plateau,Arewa Model Private Secondary School,Jos
Plateau,"Infant Jesus Academy, Rukuba Road",Jos
Plateau,Zawan Comprehensive College,Jos
Plateau,"St. Philips Academy, Bauchi Ring Road",Jos
Plateau,Christ Apostolic Church High School,Jos
Plateau,"Government Secondary School, West Of Mines",Jos
Plateau,God’s Victory International College,Jos
Plateau,"Al-Ikhlas Secondary School, Rikkos",Jos
Plateau,The Angels International College,Jos
Plateau,Nasarawa Comprehensive Model School,Jos
Plateau,Government Senior Secondary School,Jos Jarawa
Plateau,St. Theresa Girls College,Jos
Plateau,Ibrahim Memorial Arabic College,Nasarawa Gwom
Plateau,Methodist High School,Jos
Plateau,"Bishop’s College, Zaria Rd",Jos
Plateau,Victory International Christian Academy,Jos
Plateau,Nan-Mak Comprehensive Secondary. School,Jos
Plateau,Excellence International Academy Secondary School,Jos
Plateau,Premier High School,Jos
Plateau,"Sele-Nei High School, Kabong",Jos
Plateau,"Government Senior Secondary School, Rot-Norong",Jos
Plateau,"Sheik Abubakar Gumi Memorial Private Secondary School, Nassrawa",Gwong
Plateau,"Joshua Generation Foundation Secondary School, Alheri",Jos
Plateau,Divine Grace High School,Jos
Plateau,Mafeng High School,Jos
Plateau,"Government Senior Secondary School, Utan",Jos
Plateau,"Government Senior Secondary School, Kuwiri",Jos
Plateau,Executive Child Model Academy,Jos
Plateau,Excellent Bridge International College,Tina Junction Jos Jarawa
Plateau,Saints Academy,Jos
Plateau,"Success And Unity Secondary School, Kyan",Jos
Plateau,Victory Science High School,Jos
Plateau,Messiah Covenant College,Apata-Jos
Plateau,"Ecwa Private Secondary School, Kabong",Jos
Plateau,Al Khairat Private Secondary School,Rikkos-Jos
Plateau,Esteem Private School,Jos
Plateau,Gloryland College,Jos
Plateau,Omega High School,Kwanga Jos
Plateau,Alama Secondary School,Jos
Plateau,Victory High School,Jos
Plateau,St. Noble International School,Jos
Plateau,Learning Field International Academy. Jos,Unknown
Plateau,Al- Yusra Private School,Jos
Plateau,Trust International School,Jos
Plateau,"Government Secondary School, Vwang",Vom
Plateau,College Of Mary Immaculate,Zawan
Plateau,Government Science School,Kuru
Plateau,Saint Joseph’s College,Vom
Plateau,Zang Secondary Commercial School,Bukuru
Plateau,Abbah Memorial College,Jos
Plateau,Airforce Military School,Jos
Plateau,Government Secondary School,Du
Plateau,Government Secondary School,Kanadap-Kuru
Plateau,Government Senior Secondary School,Anglo-Jos
Plateau,Government Secondary School,Gyel
Plateau,"National Veterinary Research Institute, Staff Secondary School",Vom
Plateau,Highland College,Zawan
Plateau,Theological College Of Northern Nigeria Staff Secondary School,Bukuru
Plateau,Airforce Girls’ Comprehensive School,Jos
Plateau,"Zawan Community Secondary School, Bukuru",Zawan
Plateau,"Government Secondary School, Hei-Rayfield",Jos
Plateau,"Government Secondary School, Kufang",Jos
Plateau,First Baptist Secondary School,Bukuru Jos
Plateau,Taoheed Secondary School,Jos
Plateau,"Emmanuel International College, Rayfield",Jos
Plateau,Government Secondary School,Hwak-Kuru
Plateau,"Government Secondary School, Bukuru",Jos
Plateau,Bukuru Comprehensive Secondary School,Rahwol Kanang
Plateau,"Cocin Secondary School, Dadin-Kowa",Jos
Plateau,Canaan High School,Jos
Plateau,De African Child College,Bukuru
Plateau,Sunnah Private High School,Bukuru
Plateau,"Government Senior Secondary School, Hwolshe",Jos
Plateau,"Bethel International Christian Academy, Ray Field",Jos
Plateau,Dadinkowa High School,Jos
Plateau,Rantya High School,Jos
Plateau,Royal Ambassadors College,Jos
Plateau,Tanbihis Sunnah High School,Bukuru
Plateau,Beulah High School,Anglo-Jos
Plateau,Noble College,Bukuru
Plateau,Shekina Glory International Academy,Jos
Plateau,Government Secondary School,Nyango-Gyel
Plateau,Government Secondary School,Chugwi-Vwang
Plateau,Nurul Islam High School,Bukuru
Plateau,Ngwa’al Community Secondary School,Vwang
Plateau,Plateau State Polytechnic Academy Trade Centre,Bukuru
Plateau,"Government Secondary School, Giring",Abattoir
Plateau,"Unity Comprehensive College, Dadin-Kowa",Jos
Plateau,Imperial College,Jos
Plateau,God’s Way Comprehensive College,Jos
Plateau,"Bilgade High School, Giring Abattoir",Jos
Plateau,Gido Secondary School,Bukuru Jos
Plateau,Manje Y. Private Secondary School,Bukuru
Plateau,Sacred Scholars High Schools,Nyago-Gyel
Plateau,Prestige International Secondary School,Dahwol Dangwong
Plateau,King’s Secondary School,Kangang
Plateau,Sunshine International School,Jos
Plateau,"Junuco High School, Hwolshe",Jos
Plateau,High Standard Secondary School,Dahwol Dangwong
Plateau,St. Luke’s College,Kuffang
Plateau,Revival Royal College,Gyel
Plateau,Starlet High School,Zarmaganada
Plateau,Unique High School,Jos
Plateau,Regal High School,Abattoir
Plateau,"Sureq Model College, Abattoir",Jos
Plateau,Kuru Comprehensive Secondary School,Kuru
Plateau,Rochas Foundation College,Jos
Plateau,"Government Secondary School, Kung-Bwuna",Du
Plateau,Vineyard Academy,Rabin-Du
Plateau,Assemblies High School,Bukuru
Plateau,Educare Chosen High School,Jos
Plateau,"Adonai Vine School, Rayfield",Jos
Plateau,Child- Care High School,Anguldi- Zawan
Plateau,St. Rita’s High School,K/ Vom
Plateau,Mt Tabor International College,Kufang
Plateau,"Rhemaville Christian Academy, Kufang",Jos
Plateau,Blessed Academy Comprehensive College,Jos
Plateau,"Radiantway High School, Bukuru",Jos
Plateau,"Gaskiya High School, Diye- Tohwot",Jos
Plateau,Beatrice Memorial Academy,Anguldizawan
Plateau,"Mt. Carmel Christian School, Hwolshe",Jos
Plateau,"Shalom Private School, Kufang",Jos
Plateau,Creative Minds International Academy,Dadin Kowa
Plateau,Remus High School,Jos
Plateau,Government Secondary School,Ampang-East
Plateau,Government Secondary School,Tom-Tom Garram
Plateau,Government Secondary School,Kabwir
Plateau,Government College,Amper
Plateau,Government Secondary School,Kalashi
Plateau,Yakubu Gowon College,Sharam
Plateau,"Gonerit Memorial College, Tuwan",Kabwir
Plateau,Government Secondary School,Dawaki
Plateau,Government Secondary School,Shiwer
Plateau,Government Secondary School,Forkhir-Amper
Plateau,Government Secondary School,Lebwit
Plateau,Government Secondary School,Langshi
Plateau,Government Secondary School,Gyanggang I
Plateau,Government Secondary School,Gugur
Plateau,Government Senior Secondary School,Lun-Tabulung
Plateau,Government Senior Secondary School,Nemel
Plateau,Government Secondary School,Nyayit-Garam
Plateau,Lowland Academy Somji Kanke,Unknown
Plateau,Fundamental College,Kabwir
Plateau,Government College,Dengi
Plateau,Government Model Senior Secondary School,Dengi
Plateau,Government Secondary School,Bashar
Plateau,Government Secondary School,Garga
Plateau,Government Secondary School,Kafel
Plateau,Government Secondary School,Gagdi
Plateau,Government Secondary School,Jarmai
Plateau,Government Secondary School,Gidgid
Plateau,Government Secondary School,Bankilong
Plateau,Government Secondary School,Kantana
Plateau,Government Secondary School,Gyangyang
Plateau,Government Secondary School,Gar
Plateau,Government Secondary School,Kunkyam
Plateau,Government Secondary School,Kwalmiya
Plateau,Government Secondary School,Zungun
Plateau,Governtment Senior Secondary School,Dugub
Plateau,Kanam High Secondary School,Pidum
Plateau,Govt. Senior Secondary School,Tunga
Plateau,Comprehensive Day Secondary School,Dengi
Plateau,Government Secondary School,Gwamlar
Plateau,Community Secondary School,Gumsher
Plateau,Government Secondary School,Dam-Ungwa Hakimi
Plateau,Government Secondary School,Dadur
Plateau,Nimbar Secondary School,Langtang
Plateau,Government Secondary School,Kwampe Langtang
Plateau,Government College,Langtang
Plateau,Government Secondary School,Langtang
Plateau,Federal Government Girls’ College,Langtang
Plateau,Government Secondary School,Gazum
Plateau,Government Secondary School,Zamko
Plateau,Useni Memorial College,Dadur
Plateau,Gani Development College,Pil-Gani
Plateau,Government Secondary School,Pil-Gani
Plateau,Cooper Memorial Secondary School,Langtang
Plateau,Christian College,Langtang
Plateau,Government Secondary School,Talbut
Plateau,Government Secondary School,Lipchok
Plateau,Government Secondary School,Nacha
Plateau,Government Secondary School,Pangna
Plateau,Government Secondary Shool,Kaplak
Plateau,Government Secondary School,Limun
Plateau,Government Secondary School,Funyallang
Plateau,Lyangjit Community Secondary School,Ndem
Plateau,Government Secondary School,Kumkwam
Plateau,Piga Community Model College,Yakot-Gani
Plateau,Saint Peter’s Academy Lantang,Unknown
Plateau,Litch Way College,Langtang
Plateau,Salama High School,Pilgani Langtang
Plateau,Government Secondary School,Mabudi
Plateau,Government Secondary School,Dorowa
Plateau,Government Secondary School,Sabon Gida
Plateau,Government Secondary School,Dadin Kowa
Plateau,"Government Secondary School, Fajul",Langtang-South
Plateau,Government Secondary School,Magama
Plateau,Government Senior Secondary School,Takalafiya
Plateau,Government Secondary School,Timbol
Plateau,Nehemiah Memorial College,Sabon-Gida
Plateau,Baptist High School.,Gamakai
Plateau,Government Senior Secondary School,Kamkun
Plateau,Government Senior Secondary School,Talgwang
Plateau,Fakat Comprehensive Science School,Mabudi
Plateau,"Governement Secondary School, Faya",Langtang
Plateau,Faith Cocin Secondary School,Mabudi
Plateau,Girls’ High School,Gindiri
Plateau,Boys’ Secondary School,Gindiri
Plateau,Government Secondary School,Pushit
Plateau,Government Secondary School,Ampang-West
Plateau,Cocin Comprehensive College,Gindiri
Plateau,Mwansat College,Mangu
Plateau,Hauwa Memorial Secondary School,Mangu
Plateau,Mangu Secondary School,Mangu
Plateau,Nakam Memorial Secondary School,Panyam
Plateau,Government Secondary School,Bwalbwang Gindiri
Plateau,Government Secondary School,Mangun
Plateau,Mwaghavul Community Secondary School,Pushit
Plateau,Government Secondary School,Kombun
Plateau,Mwaghavul Community Secondary School,Kerang
Plateau,Government Secondary School,Mangu-Halle
Plateau,Government Secondary School,Panyam
Plateau,Government Secondary School,Kerang Mangu
Plateau,Kogap High School,Mangu
Plateau,Government Secondary School,Mangu
Plateau,Government Secondary School,Langai
Plateau,Government Secondary School,Bwai
Plateau,Government Secondary School,Jipal
Plateau,Government Secondary School,Kombili
Plateau,Government Secondary School,Jannaret
Plateau,Bwonpe Community Secondary School,Bwonpe
Plateau,Government Secondary School,Katul Mangu
Plateau,Government Secondary School,Jakatai
Plateau,Nyemdung Community Secondary School,Mangun
Plateau,Kam’ar Comprehensive High School,(sabon Gari) Mangu
Plateau,Cocin Secondary School,Mangu
Plateau,Balka Community Secondary School,Mwar-Chakfem
Plateau,Equal Right Secondary School,Ampang-West
Plateau,"Government Secondary School, Chanso",Gindiri
Plateau,Government Secondary School,Murish Mangu
Plateau,Government Secondary School,Chakfem
Plateau,Government Secondary School,Daika
Plateau,Baptist High School,Twaspughal
Plateau,Bidol/Kopshu Community Secondary School,Ampang West
Plateau,Yigo Memorial Secondary School,Badni
Plateau,Islamic Sec. School,Mangu
Plateau,Kopal Comm. Sec. Sch,Sakjimut – Kopal
Plateau,Phirapan Science And Technical College,Daika
Plateau,Ajing Community Sec. Sch,Ajing
Plateau,Manchet Comprehensive Sec. School,Kasuwa Ali
Plateau,Dangkwat Memorial Secondary School,Kantoma
Plateau,Dikibin Balka Academy Dikibin,Unknown
Plateau,Nyemlighit Community Comprehensive Secondary School,Mangun
Plateau,Fomulam Community Secondary School,Fomulam Kerang-West
Plateau,Kerang North Community Secondary School,Kon
Plateau,Niyes Community Secondary School,Niyes
Plateau,Government Secondary School,Manja
Plateau,Gyong Memorial College,Gyambwas
Plateau,Dastu Comprehensive Academy,Pushit
Plateau,"Ruff Community Secondary School, Ruff",Mangu
Plateau,Vodni Community Secondary School,Vodni Pushit.
Plateau,Government College Garkawa,Unknown
Plateau,Government Secondary School,Garkawa
Plateau,Government Secondary School,Lalin
Plateau,Government Secondary School,Zomo
Plateau,Government Secondary School,Tunkus
Plateau,Baptist High School,Garkawa
Plateau,Mission High School,Tunkus
Plateau,Government Secondary School,Jibam-Chip Pankshin
Plateau,Macauley Memorial Secondary School,Ballang
Plateau,Government Secondary School,Asa
Plateau,United Tongfom Fellowship College,Pankshin
Plateau,Baptist High School,Kagu
Plateau,Government Secondary School,Pankshin
Plateau,Government College,Pankshin
Plateau,Government Secondary School,Bet-Pankshin
Plateau,Government Secondary School,Jing
Plateau,Government Secondary School,Jak
Plateau,Government Secondary School,Chigwong
Plateau,Government Secondary School,Fier
Plateau,Langkuk Memorial Comprehensive Secondary School,Pankshin
Plateau,"Government Secondary School, Mugulum",Chip
Plateau,Government Secondary School,Kumbul-Kadung
Plateau,Trinity Missionary College,Pankshin
Plateau,Government Secondary School,Wokkos
Plateau,Saint Benedicts Seminary And Convent,Pankshin
Plateau,Government Secondary School,Kor Pankshin
Plateau,Government Secondary School,Nyelleng
Plateau,Government Secondary School,Abwor-Dyis
Plateau,Government Secondary School,Jiblik
Plateau,Government Secondary School,Tinjim
Plateau,Government Secondary School,Kagu
Plateau,Community Secondary School,Ballang-Kalep
Plateau,Linak Academy Secondary School,Jannaret
Plateau,Government Senior Secondary School,Takkas
Plateau,Government Senior Secondary School,Pai
Plateau,Good Shepherd College,Pankshin
Plateau,"Government Secondary School, Tal",Pankshin
Plateau,St. Helen’s Anglican Girl’s Grammar School,Tambes-Pankshin
Plateau,Government Secondary School,Kotlang
Plateau,Government Secondary School,Doemak
Plateau,Government Secondary School,Kwalla
Plateau,Government Secondary School,Kurgwi
Plateau,Potter Memorial Secondary School,Kwalla
Plateau,Government Secondary School,Namu
Plateau,Government Secondary School,Kwa
Plateau,Government Secondary School,Kwande
Plateau,Government Secondary School,Bakin-Ciyawa
Plateau,Government Secondary School,Bwall
Plateau,Government Secondary School,Dokan-Kasuwa Qua’an-Pan
Plateau,Kopduak Comprehensive College,Pangkwoeloep
Plateau,Government Secondary Shool,Njak
Plateau,Immaculate Heart College,M/Demshin
Plateau,Comprehensive Secondary School,Gidan-Dabat
Plateau,Government Senior Secondary School,Kwang
Plateau,Government Senior Secondary School,Yitlaar
Plateau,Government Senior Secondary School,Shindai
Plateau,Cocin Redemption College,Luukwo-Bakin Ciyawa
Plateau,Bwall Unity Secondary School,Dungras
Plateau,Salama Private School,Namu
Plateau,Al-Iman Private Secondary School,Kurgwi
Plateau,Vision Science International School,Mararaba-Demshin
Plateau,Quaan-Pan Unity Private Secondary School,Gidan Dabat
Plateau,"Government Secondary School, Sabon-Gida",Plateau State
Plateau,Princeton Science/ Technical College,Namu
Plateau,Government Secondary School,Turniang.
Plateau,Treasure Field Academy Secondary School,Hancin Kare
Plateau,Pedong Comprehensive Secondary School,Kwaggar- Kwalla
Plateau,Government Secondary School,Ganawuri
Plateau,Government Secondary School,Riyom
Plateau,Saint Andrew’s High School,Ganawuri
Plateau,Government Secondary School,Rim
Plateau,Government Secondary School,Kalong
Plateau,Government Secondary School,Piapung
Plateau,Government Girls’ Science Secondary School,Shendam
Plateau,Government Secondary School,Shendam
Plateau,Government Senior Secondary School,Goepa’al Shendam
Plateau,Government Senior Secondary School,Yelwa-Shendam
Plateau,Government Secondary School,Shimankar
Plateau,Government Secondary School,Poeship-Shendam
Plateau,Government Secondary School,Dokan-Tofa Shendam
Plateau,Government Secondary School,Kuka
Plateau,Government Secondary School,Kwansan
Plateau,Government Secondary School,Duankwan
Plateau,Baptist High School,Shendam
Plateau,Government Secondary School,Army Barracks Shendam
Plateau,Cocin Salvation Private Sec. School,Shendam
Plateau,Saint Bernadette’s College,Shendam
Plateau,Winner’s College,Kuka
Plateau,Government Secondary School,Moekat
Plateau,Government Model Secondary School,Nyak Shendam
Plateau,Grace Of God Private Secondary Schooll,Shendam
Plateau,Government Senior Secondary School,Nshar-Shendam
Plateau,I.C. International Academy,Ungwan Zam
Plateau,Messiah College,Jelbang (Laraba)
Plateau,Government Senior Secondary School,Ngoot-Long
Plateau,Government Secondary School,Biem-Biem
Plateau,Ecwa Comprehensive Secondary School,Shendam
Plateau,"Cocin Maranatha Secondary School, Yelwa- Nshar",Shendam
Plateau,Unity Academy,Kuka
Plateau,Gik Plang Memorial Secondary School,Gai- Dokan- Tofa
Plateau,Sylverson College Poeship,Bakin Kogi Shendam
Plateau,High Academy Private Secondary School,Sokluut
Plateau,Peace Comprehensive College,Sabon Layi Lakushi- Shendam
Plateau,Cocin Peace Secondary School,Shimankar- Shendam
Plateau,Government Secondary School,Kadarko-Wase
Plateau,Government Secondary School,Wase
Plateau,Government Science College,Wase
Plateau,Government Secondary School,Gudus
Plateau,Government Secondary School,Wase-Tofa
Plateau,Government Secondary School,Lamba
Plateau,Government Secondary School,Yuli
Plateau,Government Secondary School,Guiwan-Kogi
Plateau,Government Senior Secondary School,Mavo-Wase
Plateau,Muhammed Abdullahi Wase Memorial Senior Secondary School,Wase
Plateau,"Community Comprehensive Secondary School, Tundun- Wada",Jos
Rivers,Government Girls’ Secondary School,Ahoada
Rivers,Western Ahoada County High School,Ahoada
Rivers,Upata  Community Secondary School,Odiabidi
Rivers,Government Secondary School,Ogbo
Rivers,Comprehensive Secondary School,Odiemerenyi
Rivers,Community Comprehensive Secondary School,Okporowo-Ekpeye
Rivers,Community Secondary School,Ozochi
Rivers,Sonnicity Universal Secondary School,Ahoada
Rivers,Federal Science & Technical College,Ahoada
Rivers,The Light Foundation Secondary School,Ahoada East
Rivers,Community Secondary School,Uka-Opata
Rivers,Community Secondary School,Ochigba
Rivers,"Community Secondary School, Ikata",Ahoada
Rivers,Ugbobi Community Secondary School,Idu-Ekpeye
Rivers,Government Secondary School,Ubeta
Rivers,Community Secondary School,Akinima
Rivers,Igbuduya Community Secondary School,Okogbe
Rivers,Ubie Community Secondary School,Ula-Ubie
Rivers,Joinkarama Grammar School,Joinkrama
Rivers,Government Secondary School,Okarki
Rivers,Government Comprehensive Secondary School,Mbiama
Rivers,Joinkrama Girls’ Secondary School,Joinkrama
Rivers,Community Secondary School,Oyigba
Rivers,Community Secondary School,Ikodi Engenni
Rivers,Community Secondary School,Okporomini
Rivers,Ihuaba Community Secondary School,Ihuaba
Rivers,Community Secondary School,Ubarama
Rivers,Government Secondary School,Uptabo
Rivers,Gospel International College Ahoada Port Harcourt,Unknown
Rivers,"Echo High School, Odiabidi",Ahoada
Rivers,Governmentt. Comprehensive Seondary School,Port Harcourt
Rivers,"Community Secondary School, Odiereke",Ahoada
Rivers,Abonnema Girls’ Secondary School,Abonnema
Rivers,Nyemoni Grammar School,Abonnema
Rivers,Community Secondary School,Obonoma
Rivers,Comprehensive Secondary School,Soku-Akulga
Rivers,"Comprehensive Secondary School, Elem",Sangana
Rivers,Community Secondary School,Ido
Rivers,Community Secondary School,Krakrama
Rivers,Kalabari Girls’ High School,Buguma
Rivers,Kalabari National College,Buguma
Rivers,King’s College Of Commerce,Buguma
Rivers,Comprehensive Secondary School,Abalama
Rivers,Community Secondary School,Ifoko Town
Rivers,Community Secondary School,Oproama
Rivers,Community Secondary School,Minama
Rivers,Government Secondary School,Angulama
Rivers,Victor International Sec. School,Ogale- Eleme
Rivers,Bonny National Grammar School,Bonny
Rivers,Government Girls’ Secondary School,Finima Bonny
Rivers,Saint Paul’s Comprehensive College,Bonny
Rivers,Community Secondary School,Bonny Island
Rivers,Community Secondary School,Burukiri-Bonny
Rivers,Spring Foundation College,Bonny
Rivers,"Kings & Queens High School, Abalamabia Rd",Bonny
Rivers,Ibitamuno Secondary School,Bonny Island
Rivers,Oba-Ama Boys’ High School,Bakana
Rivers,Community Secondary School,Bille
Rivers,Community Secondary School,Tombia-Del Ga
Rivers,Saint Scholarstica Girls’ High School,Bakana
Rivers,Community Secondary School,Obuama
Rivers,Degema National High School,Degema
Rivers,Government Secondary School,Abissa Akulga
Rivers,Government Secondary School,Idama
Rivers,Government Secondary School,Ke
Rivers,Government Secondary School,Usokun Degema
Rivers,Community Secondary School,Kula
Rivers,Community Secondary School,Bukuma
Rivers,Baptist Model Secondary School,Old Bakana
Rivers,Comprehensive Secondary School,Abonnema
Rivers,Community Secondary School,Soku
Rivers,Comprehensive High School,Alesa-Eleme
Rivers,Ascension High School,Nchia-Eleme
Rivers,Government Secondary School,Onne-Eleme
Rivers,International Secondary School,Onne Campus
Rivers,Ranjenny’s High School,Ogale Nchia Eleme
Rivers,Community Secondary School,Ebubu Eleme
Rivers,Lion Comprehensive High School,Ogale
Rivers,Rhoda Heartfelt Comprehensive College,Eleme
Rivers,Community Secondary School,Eteo-Eleme
Rivers,Community Secondary School,Aloda-Eleme
Rivers,Milly International School,Alode Eleme
Rivers,Arise & Shine Educational Centre,Akpajo Eleme
Rivers,Divine Favour International Secondary School,Akpajjo-Eleme
Rivers,Lord’s International Secondary School,Agbonchia
Rivers,Goel International School,Onne
Rivers,De-Living Proof Academy,Ogale
Rivers,Glorious Commercial Secodnary School,Eleme
Rivers,Oswol Academy,Aleto Eleme
Rivers,"Divine Secondary School, Aleto",Eleme
Rivers,Community Secondary School,Aleto-Nchia Eleme
Rivers,"Sunshine International Secondary School, Alejor-Onne",Eleme
Rivers,Big Sky International Sec. School,Alejor Onne
Rivers,"Obarijima Comprehensive College, Ebubu",Eleme
Rivers,Peniel Academy International,Eleme
Rivers,Excellence Model Academy,Eleme
Rivers,Nazareth College,Woji
Rivers,"Silver Bird International School, Rumueme",P/H
Rivers,Community Secondary School,Omudioga Emohua
Rivers,Community Secondary School,Egbeda
Rivers,Community Secondary School,Elele-Alimini
Rivers,Community Secondary School,Obelle
Rivers,Odegu Community Secondary School,Rumuewhor
Rivers,Ibaa Girls’ Secondary School,Ibaa
Rivers,Community Girls’ Secondary School,Okporowo-Ogbakiri
Rivers,Ommunity Secondary School,Oduoha Emohua
Rivers,Rundele High School,Agba-Ndele
Rivers,Community Secondary School,Rumuekpe
Rivers,Ojim’s College,Rumuji
Rivers,East West Comprehensive College,Elele-Alimini
Rivers,Community Secondary School,Rumuji
Rivers,Emmanuel College Of Commerce,Emohua
Rivers,Government Secondary School,okporowo-Ogbakiri
Rivers,Govenment Secondary School,Emohua
Rivers,Rivers State College Of Educ. Demostration Sec. Schl.,Ndele
Rivers,Community Secondary School,Ndele
Rivers,Uvahu Comprehensive High School,Ibaa
Rivers,Community Secondary School,Elibrada-Emohua
Rivers,Rundele Community Secondary School,Emofo/egamini
Rivers,C.s.s. Ahai,Emolga
Rivers,Advent Secondary School,Rumuji
Rivers,Community Secondary School,Akpabo
Rivers,"Community Secondary School, Umuozoche",Etche Igbodo
Rivers,Community Secondary School,Egbu-Etche
Rivers,Community Secondary School,Obite-Etche
Rivers,Community Secondary School,Ulakwo Etche
Rivers,Community Secondary School,Igbo-Etche
Rivers,Community Secondary School,Odagwa Etche
Rivers,Umuselem Community Secondary School,Odufor Etche
Rivers,Community Secondary School,Isu-Etche
Rivers,Community Secondary School,Umuoye-Etche
Rivers,County Grammar School,Ikwerre-Etche
Rivers,Government Secondary School Umuola,Etche.
Rivers,Saint Joseph’s Secondary School,Umuaturu-Etche
Rivers,Government Secondary School,Ndashi-Etche
Rivers,Government Secondary School,Okehi
Rivers,Government Secondary School,Ozuzu-Etche
Rivers,Community Secondary School,Nihi Etche
Rivers,Community Secondary School,Okoroagu-Etche
Rivers,Community Secondary School,Egwi-Etche
Rivers,Annunciation Girls’ Secondary School,Akpoku Eteh
Rivers,Masuna International Secondary School,Emuebulu Etche
Rivers,Comprehensive Community Secondary School,Ndashi Etche
Rivers,Divinity Academy College,Umuebulu Eteshe
Rivers,Blessed Child International College,Umuebulu Ii Etche
Rivers,"Re-Angels Secondary Academy, Umuebule Ii",Eteche
Rivers,Panos Secondary School,Umuebule Ii Etche
Rivers,Unique International Secondary School,Etche
Rivers,Meved Model International School,Chokota Igbo Etche
Rivers,Anita Early Foundation School,Oyigbo
Rivers,"Jopack Academy Secondary School, Umuebule Ii",Port -Harcourt
Rivers,Nobsams International Secondary School,Igbo Eteche.
Rivers,Chrisway Model School,Etche
Rivers,Kings Word College,Umuebule
Rivers,"Goldsprings High School, Ikwerre Ngwo",Etche
Rivers,"Community Secondary School, Bomu",Gokana
Rivers,Community Secondary School,Biara
Rivers,"Community Secondary School, Bera",Gokana
Rivers,Community Secondary School,Kegbara Dere
Rivers,Community Secondary School,Baranyowa Dere
Rivers,Bua Yeghe Community Secondary School,Yeghe
Rivers,Community Secondary School,Mogho
Rivers,Saint Pius X College,Bodo
Rivers,Government Secondary School,Kpor Gokana
Rivers,"Bodo City Girls’ Secondary School, Bodo",Gokana
Rivers,"Community Secondary School, Nweol",Gokogana
Rivers,Apostolic Comprehensive Secondary School,Bodo City
Rivers,Community Secondary School,Deken
Rivers,"Comprehensive, Secondary School",Lewe
Rivers,Community Secondary School,Ubima
Rivers,Community Secondary School,Omuanwa
Rivers,Community Secondary School,Aluu
Rivers,Community Secondary School,Omademe
Rivers,Model Secondary School,Isiokpo
Rivers,Community Comprehensive Secondary School,Apani
Rivers,Okeh Memorial Secondary Commercial School,Elele
Rivers,Saint Aquinas Secondary School,Elele
Rivers,Government Secondary School,Isiokpo
Rivers,Macdonald Memorial Institute,Igwuruta Port-Harcourt
Rivers,Community Secondary School,Omagwa
Rivers,Government Secondary School,Omerelu
Rivers,Government Army Secondary School,Elele
Rivers,Igwuruta Community Secondary School,igwuruta
Rivers,"Community Girls’ Secondary School, Elele",Kelga
Rivers,Adventist Comprehensive High School,Elele
Rivers,Foundation Comprehensive Secondary School,Omuoko Aluu
Rivers,Emarid College,Igwuruta
Rivers,Faasaa Comprehensive College,Aluu
Rivers,Blessed Model Secondary School,Omueke Igwurunta
Rivers,Anglican Secondary School,Isiokpo
Rivers,Charles Dale Memorial International School,Ikwerre
Rivers,Trinitate International School,Igwuruta
Rivers,"Community Secondary School, Ozuaha",Isiokpo
Rivers,Jesus The Saviour International Secondary School,Elele Town.
Rivers,Queen’s International High School,Igwuruta-Ali
Rivers,"St. Martin De Porres Girls’ College, Omordu",Ubima
Rivers,Community Secondary School,Uegwere-Boue
Rivers,Community Secondary School,Kono Boue
Rivers,Community Secondary School,Kpean
Rivers,Kono Secondary School,Kono
Rivers,Bua Nama Community Secondary School,Gwara
Rivers,Community Secondary School,Okwale
Rivers,Community Secondary School,Wiiyaakara
Rivers,Berri High School,Beeri
Rivers,Community Secondary School,Lueku
Rivers,Kabangha Comprehensive Secondary School,Kabangha
